text,disease,section
"s. visit the psp association for information and support about living with psp. they have a dedicated psp care navigator who can help to support you. there’s no specific medication that can cure or reverse psp. taking medication used to treat parkinson’s disease can help some people with psp. this can help to improve stiffness, movement and balance for some people. the effect, however, is sometimes limited and might only last a few years. some antidepressants can help improve problems with pain, stiffness and sleep problems. you might be offered antidepressants to help with depression. you should discuss your symptoms with your doctor to make sure you’re prescribed the best treatment. a physiotherapist can give you regular exercises to do. this can help strengthen your muscles and prevent your joints from stiffening. they’ll also consider if there’s any equipment that would help you. you might try a walking frame that can help reduce your risk of falls.",Progressive supranuclear palsy (PSP),
"tiffening. they’ll also consider if there’s any equipment that would help you. you might try a walking frame that can help reduce your risk of falls. you can try breathing exercises to reduce the chance of developing aspiration pneumonia when you eat. aspiration pneumonia is a chest infection caused by inhaling particles of food into your lungs. a speech and language therapist will try to help with your problems with speech and swallowing (dysphagia). they might suggest changing the consistency of your food to make it easier to swallow. they might be able to give you techniques you can use to make your voice clearer. they’ll suggest communication aids or devices if they think they might help you. a dietitian might talk to you about how to eat a healthy balanced diet. they can help you include more food and liquids that are easy to swallow. if there’s a risk of malnutrition and dehydration, you might be offered a feeding tube.",Progressive supranuclear palsy (PSP),
"p you include more food and liquids that are easy to swallow. if there’s a risk of malnutrition and dehydration, you might be offered a feeding tube. an occupational therapist will assess your home for hazards that could cause you to fall and injure yourself. there might be things that can be fitted around your home to make it safer for you like handles around the bath. read more about occupational therapy if you have problems controlling your eyelids, botulinum toxin (like botox) can help relax your eyelid muscles. it usually lasts up to 3 months. if you have dry eyes because of reduced blinking, eyedrops can be used to reduce irritation. you might want to try wearing dark wraparound glasses if you’re sensitive to light (photophobia). there are also glasses you can wear to help you if you have problems looking down (prisms). you can choose to have palliative care at any stage of psp in addition to other treatments.",Progressive supranuclear palsy (PSP),
"u have problems looking down (prisms). you can choose to have palliative care at any stage of psp in addition to other treatments. palliative care aims to relieve pain and other symptoms. it can also provide psychological, spiritual and social support. you might receive palliative care: read more about palliative care you might want to consider making plans for the future to help your family and health professionals plan your medical care. this will be useful if you’re unable to communicate later on because you’re too ill. you don’t have to make these plans if you don’t want to. source: scottish government last updated: 03 august 2026",Progressive supranuclear palsy (PSP),
"in this video, consultant urologist, jonathan aning talks you through: prostate cancer starts in the cells of the prostate. the prostate is a small gland that is just below the bladder and in front of the rectum (back passage). prostate cancer is a common cancer. in the uk about 48,600 men are diagnosed with it each year. prostate cancer is more common over the age of 65. it can happen at a younger age but it’s uncommon under 50. you have a higher risk of prostate cancer at a younger age if you’re black or have a strong family history of prostate cancer. there are different types of prostate cancer if you’re a trans woman or are non-binary assigned male at birth, you also need to be aware of prostate cancer. source: macmillan cancer support last updated: 16 february 2026",Prostate cancer,
"psoriasis is a skin condition that causes red, flaky, crusty patches of skin. these are covered with silvery scales. psoriasis can affect any area of the body, but it often appears on the elbows, knees, scalp and lower back. psoriasis causes patches of skin that are dry, red and covered in silver scales. sometimes psoriasis causes itching or soreness too. psoriasis can go through cycles. for example, you may have symptoms for a few weeks or months before they ease or stop. there are several different types of psoriasis. many people only have 1 type of psoriasis at a time, although 2 different types can happen together. one type may change into another type, or become more severe. plaque psoriasis is the most common type of psoriasis. it causes areas of dry, red skin, known as plaques, that are covered in silver scales.",Psoriasis,
"garis)] plaque psoriasis is the most common type of psoriasis. it causes areas of dry, red skin, known as plaques, that are covered in silver scales. symptoms normally affect your elbows, knees, scalp and lower back. however, they can appear anywhere on your body. the plaques can be itchy, sore or both. in severe cases, the skin may crack and bleed. scalp psoriasis can affect parts of your scalp or the whole scalp. it causes red patches of skin covered in thick silvery-white scales and it can be itchy. in severe cases, scalp psoriasis can cause hair loss but this is usually temporary. sometimes psoriasis affects the nails. the nails may: guttate psoriasis causes small drop-shaped sores on your chest, arms, legs and scalp. guttate psoriasis may disappear completely after a few weeks. however, some people go on to develop plaque psoriasis. this type of psoriasis sometimes occurs after a streptococcal throat infection.",Psoriasis,
"a few weeks. however, some people go on to develop plaque psoriasis. this type of psoriasis sometimes occurs after a streptococcal throat infection. it’s more common among children and teenagers. inverse psoriasis affects the folds or creases in your skin. for example, the armpits, groin, between the buttocks and under the breasts. it can cause large, smooth red patches in some or all of these areas. inverse psoriasis gets worse with friction and sweating. this means it can be more uncomfortable in hot weather. erythrodermic psoriasis is a rare type of psoriasis that affects nearly all the skin on the body. this can cause severe itching or burning. pustular psoriasis is a rarer type of psoriasis that causes pus-filled blisters (pustules). different types of pustular psoriasis affect different parts of the body.",Psoriasis,
"is is a rarer type of psoriasis that causes pus-filled blisters (pustules). different types of pustular psoriasis affect different parts of the body. generalised pustular psoriasis causes pustules on a wide area of skin. these develop very quickly. the pus is made up of white blood cells and is not a sign of infection. the pustules may reappear every few days or weeks in cycles. during the start of these cycles, you may get fever, chills, weight loss and fatigue. palmoplantar pustular psoriasis causes pustules on the palms of your hands and the soles of your feet. the pustules gradually develop into circular brown, scaly spots, which then peel off. pustules may reappear every few days or weeks. acropustulosis causes pustules on your fingers and toes. the pustules then burst, leaving bright red areas that may ooze or become scaly.",Psoriasis,
"pustulosis] acropustulosis causes pustules on your fingers and toes. the pustules then burst, leaving bright red areas that may ooze or become scaly. these may lead to painful changes to the shape of the nails. you have psoriasis and: these can be signs that you have a more serious condition or an infection. you may also have other symptoms such as your heart beating fast, or a high temperature, or feeling hot, cold or shivery. you have: your gp will examine your skin to check if you have psoriasis. sometimes you may need to have a biopsy to help find out the exact cause of your symptoms. you may be referred to a dermatologist (a specialist in skin conditions) if your symptoms are severe or your doctor isn’t sure what’s causing them. you may be referred to a rheumatologist (a specialist in joint conditions) if your doctor thinks you have psoriatic arthritis.",Psoriasis,
"e what’s causing them. you may be referred to a rheumatologist (a specialist in joint conditions) if your doctor thinks you have psoriatic arthritis. treatment for psoriasis will depend on where the symptoms are and how severe they are. there are many treatments available but it may take time to find the best one for you. often, different types of treatments are used at the same time. speak to you feel your treatments aren’t working or if you have any side effects. topical treatments are usually the first treatments used for mild to moderate psoriasis. these are creams and ointments that you apply to the affected areas. topical treatments may be all you need to control your condition. however, it may take up to 6 weeks before there’s a noticeable effect. if you have scalp psoriasis, you may need a combination of shampoo and ointment. emollients are moisturising treatments that are applied directly to the skin.",Psoriasis,
"asis, you may need a combination of shampoo and ointment. emollients are moisturising treatments that are applied directly to the skin. if you have mild psoriasis, it may be one the first treatments your gp will suggest. emollients help to reduce itching and scaling. some topical treatments may also work better on moisturised skin. there are many different types of emollients. they can be bought over the counter from a pharmacy or prescribed by your gp. steroid creams or ointments (corticosteroids) are used to treat mild to moderate psoriasis. they can help to reduce inflammation and itching. vitamin d analogue creams may be used with or instead of steroid creams. they work by slowing the production of skin cells. they also have an anti-inflammatory effect. calcineurin inhibitors, like tacrolimus and pimecrolimus, are ointments or creams.",Psoriasis,
"y also have an anti-inflammatory effect. calcineurin inhibitors, like tacrolimus and pimecrolimus, are ointments or creams. they reduce the activity of the immune system and help inflammation. they’re sometimes used to treat psoriasis in sensitive areas (like the scalp, genitals and folds of the skin) if steroid creams don’t help. coal tar is a thick, heavy oil. how it works isn’t exactly known, but it can reduce scales, inflammation and itchiness. it may be used if other topical treatments aren’t effective. coal tar can stain clothes and bedding, and has a strong smell. it can be used with phototherapy. dithranol can stop the production of skin cells and has few side effects. it’s usually used as a short-term treatment under hospital supervision. dithranol is applied to your skin and left for 10 to 60 minutes before being washed off.",Psoriasis,
"y used as a short-term treatment under hospital supervision. dithranol is applied to your skin and left for 10 to 60 minutes before being washed off. dithranol can be used in combination with phototherapy phototherapy uses natural and artificial light to treat psoriasis. artificial light therapy can be given in hospitals and some specialist centres. this is usually under the care of a dermatologist. these treatments aren’t the same as using a sunbed. ultraviolet b (uvb) phototherapy uses a wavelength of light that’s invisible to human eyes. the light slows down the production of skin cells. it’s an effective treatment for some types of psoriasis that don’t respond to topical treatments. each session only takes a few minutes, but you may need to go to hospital 2 or 3 times a week for 6 to 8 weeks. psoralen plus ultraviolet a (puva) treatment means you’ll be given a tablet containing psoralens.",Psoriasis,
"6 to 8 weeks. psoralen plus ultraviolet a (puva) treatment means you’ll be given a tablet containing psoralens. psoralen can also be applied directly to the skin. this makes your skin more sensitive to light. your skin will then exposed to a wavelength of light called ultraviolet a (uva). this light penetrates your skin more deeply than ultraviolet b light. this treatment may be used if you have severe psoriasis that hasn’t responded to other treatment. if your psoriasis is severe or other treatments haven’t worked, you may be prescribed systemic treatments by a specialist. systemic treatments are treatments that work through the whole body. they can have serious side effects. talk to your doctor about your treatment options and any risks associated with them. there are 2 main types of systemic treatment, called non-biological and biological. non-biological treatments are given as tablets or capsules.",Psoriasis,
"main types of systemic treatment, called non-biological and biological. non-biological treatments are given as tablets or capsules. they include: biological treatments are given as injections. they reduce inflammation by targeting overactive cells in the immune system. biological treatments include: people with psoriasis produce more skin cells than usual. skin cells are usually made and replaced every 3 to 4 weeks, but if you have psoriasis this process only takes about 3 to 7 days. this causes a build-up of skin cells and psoriasis symptoms. it’s not known exactly why this happens, but it may be to do with a problem in the immune system. the immune system is your body’s defence against disease and infection. however, for people with psoriasis, it attacks healthy skin cells by mistake. this causes skin cells to be produced quicker than usual.",Psoriasis,
"nd infection. however, for people with psoriasis, it attacks healthy skin cells by mistake. this causes skin cells to be produced quicker than usual. psoriasis also runs in families so you may be more likely to get it if a family member has it. psoriasis isn’t contagious, so it can’t be spread from person to person. psoriasis symptoms often start or get worse because of a certain event. this is known as a trigger. knowing your triggers may help you to avoid a flare-up. common psoriasis triggers include: psoriasis is a common skin condition that can start at any age. it affects men and women equally. the severity of psoriasis varies from person to person. some people will have mild symptoms, but for others it can have a major impact on their quality of life. psoriatic arthritis is a type of arthritis that sometimes develops in people with psoriasis.",Psoriasis,
"on their quality of life. psoriatic arthritis is a type of arthritis that sometimes develops in people with psoriasis. it affects the joints and can cause them to become swollen, stiff and painful. some people with psoriasis may experience low self-esteem or anxiety. sometimes this may lead to depression. your gp or dermatologist will understand the psychological and emotional impact of psoriasis. talk to them about your concerns or anxieties. if you have psoriasis, you may find the following advice helpful. you can find more support and information on psoriasis from organisations like: source: nhs 24 last updated: 16 july 2026",Psoriasis,
"psoriatic arthritis is a type of arthritis that sometimes develops in people with the skin condition psoriasis. it affects the joints and can cause them to become swollen, stiff and painful. it is estimated that around 1 in 4 patients with psoriasis have psoriatic arthritis. in most cases, people will experience problems with their skin before they notice any symptoms in their joints. in a small number of cases, skin problems may start at the same time as joint problems or after. psoriatic arthritis can be caused by the immune system wrongly attacking healthy tissue. it’s not clear why some people with psoriasis develop psoriatic arthritis and others don’t. psoriatic arthritis can affect any joint in the body. it causes pain, swelling and stiffness in the joints. it often affects particular areas including the: psoriatic arthritis can also affect the area where tendons and ligaments are connected to the bone.",Psoriatic arthritis,
"it often affects particular areas including the: psoriatic arthritis can also affect the area where tendons and ligaments are connected to the bone. this is called entheses or enthesitis when inflamed. sometimes, the whole finger or toe can get inflamed and look sausage-like. this is called dactylitis symptoms usually develop slowly. this means that many people don’t know they’re developing psoriatic arthritis. in rare cases, symptoms can develop suddenly without warning. the severity of psoriatic arthritis varies. some people may have severe problems affecting many joints. others may only notice mild symptoms in 1 or 2 joints. there may be times when your symptoms get better and worse. these are called flare-ups or relapses. some people may reach a point where they have no symptoms at all (known as remission). relapses can be hard to predict. but they can be managed with medication.",Psoriatic arthritis,
"may reach a point where they have no symptoms at all (known as remission). relapses can be hard to predict. but they can be managed with medication. you should do this even if you haven’t been diagnosed with psoriasis. you should have check-ups at least once a year if you have been diagnosed with psoriatic arthritis. make sure you let your doctor know if you’re experiencing any problems with your joints. if your doctor thinks you may have psoriatic arthritis, they should refer you to a rheumatologist for an assessment. a rheumatologist is a specialist in joint conditions. if you have psoriasis and problems with your joints, a rheumatologist should be able to diagnose psoriatic arthritis. other types of arthritis, like rheumatoid arthritis and osteoarthritis, would need to be ruled out first.",Psoriatic arthritis,
"ld be able to diagnose psoriatic arthritis. other types of arthritis, like rheumatoid arthritis and osteoarthritis, would need to be ruled out first. you may get some tests to help confirm a diagnosis, including: the main aims of treatment will be to: you may be prescribed medication to help treat psoriatic arthritis. for example: some people may be prescribed other medications to block chemicals that activate the immune system. these are known as biological medications. but, you will usually be given dmards to try first. for most people, this will mean trying many different medications. some of these can also treat psoriasis. as with psoriasis and other types of inflammatory arthritis, you may be more likely to get some other conditions (such as cardiovascular disease (cvd) if you have psoriatic arthritis.",Psoriatic arthritis,
"of inflammatory arthritis, you may be more likely to get some other conditions (such as cardiovascular disease (cvd) if you have psoriatic arthritis. cvd is the term for conditions of the heart or blood vessels, such as heart disease and stroke. your gp should carry out tests each year (such as blood pressure and cholesterol tests) so they can check whether you have cvd. they may offer additional treatment, if necessary. psoriatic arthritis can also cause inflammation of the eyes, such as conjunctivitis and iritis. if psoriatic arthritis affects your skin and joints, you may notice changes in your nails such as: this is less common if only your skin is affected. as well as your gp and a rheumatologist, you may also be cared for by: psoriatic arthritis is a long-term condition. when it affects many joints, regular treatment will likely be needed to keep the disease under control.",Psoriatic arthritis,
"psoriatic arthritis is a long-term condition. when it affects many joints, regular treatment will likely be needed to keep the disease under control. an early diagnosis and the right treatment can slow down the progression of psoriatic arthritis. treatment can also help reduce or prevent permanent damage to your joints. in some patients with severe disease, the joints may become permanently damaged or deformed, requiring surgical treatment. you can also help yourself by: losing weight will help your general health and reduce the strain on your joints. there is evidence that weight loss can also improve the control of psoriatic arthritis and the response to treatment. read more about how to lose weight safely several studies have shown that patients with psoriatic arthritis who don’t smoke tend to have less severe disease and respond much better to treatment compared to those who do smoke.",Psoriatic arthritis,
tients with psoriatic arthritis who don’t smoke tend to have less severe disease and respond much better to treatment compared to those who do smoke. read more about stopping smoking source: scottish society for rheumatology last updated: 20 april 2026,Psoriatic arthritis,
"psychosis is a common and serious mental health problem. the main symptoms of psychosis are: these symptoms often occur together in what is known as a psychotic episode. people who have psychotic episodes are often unaware their behaviour is unusual. these symptoms are usually frightening or disturbing. during a psychotic episode most people don’t realise they are ill. their friends and family may not understand why they are reacting so strongly to things they can’t see or hear. if you’re worried about someone, you could contact their gp practice for them. if they’re already getting support from a mental health service, contact the service directly. you can contact nhs 24’s mental health hub on 111 for advice. samh has information and guidance for friends and family of someone diagnosed with psychosis.",Psychosis,
"th hub on 111 for advice. samh has information and guidance for friends and family of someone diagnosed with psychosis. this includes information on how to look after yourself while supporting someone else. psychosis is sometimes caused by a specific mental health condition like: psychosis can also be triggered by: how often a psychotic episode occurs and how long it lasts can depend on the underlying cause. postnatal psychosis is a severe form of postnatal depression. this is a type of depression some women experience after having a baby. it often happens during the first few weeks after having a baby. postnatal psychosis is more likely to affect women who already have a mental health condition. for example, bipolar disorder or schizophrenia.",Psychosis,
"baby. postnatal psychosis is more likely to affect women who already have a mental health condition. for example, bipolar disorder or schizophrenia. you or someone else has symptoms of postnatal psychosis like: phone 999 if someone is at immediate risk of danger or harm. speak to your gp practice immediately if you experience psychotic episodes. it’s important that psychosis is treated as soon as possible. your gp may ask you some questions to help work out what’s causing your psychosis. they should refer you to a mental health specialist for further assessment and treatment. treatment for psychosis involves using a combination of: some people may have to take anti-psychotic medication long-term to manage their symptoms. do not suddenly stop taking your medication as it may cause your symptoms to return.",Psychosis,
"ke anti-psychotic medication long-term to manage their symptoms. do not suddenly stop taking your medication as it may cause your symptoms to return. if your psychotic episodes are severe, you may need to be admitted to a psychiatric hospital for treatment. your treatment is likely to be coordinated by a team of mental health professionals working together. if this is your first psychotic episode, you may be referred to an early intervention team. an early intervention team is a team of healthcare professionals. they work with people who have experienced their first episode of psychosis. depending on your care needs, early intervention teams aim to provide: some people use drugs and alcohol as a way of managing the symptoms of psychosis. but, it can make symptoms worse or cause other problems people with psychosis are at a higher risk of self harm or suicide. speak to your gp practice if you’re self-harming.",Psychosis,
"s worse or cause other problems people with psychosis are at a higher risk of self harm or suicide. speak to your gp practice if you’re self-harming. if you’re feeling suicidal, you can: learn more about surviving suicidal thoughts source: nhs 24 last updated: 22 july 2026",Psychosis,
some people who have severe depression will also experience symptoms of psychosis. common symptoms of psychosis are hallucinations and delusional thinking. people with psychotic depression will often be unable to accept that the thoughts they’re having are being caused by the condition. this can be frightening for the person as well as their loved ones. depression with psychosis is known as psychotic depression. severe clinical depression can make you feel: you may have these feelings nearly everyday. other symptoms include: read more about depression moments of psychosis are known as psychotic episodes. if you experience a psychotic episode you may have: hallucinations and delusions almost always reflect the pessimism and guilt of the person experiencing them. they may believe they have committed a crime or that they are to blame for something.,Psychotic depression,
"eflect the pessimism and guilt of the person experiencing them. they may believe they have committed a crime or that they are to blame for something. you might experience something called psychomotor agitation. this can make you feel like you can’t sit still or relax. it causes fidgeting. the opposite symptom can also happen. psychomotor retardation can cause the thoughts and the movement of their body to slow down. if you have psychotic depression you might be at a higher risk of thinking about suicide. it’s not fully understood what causes psychotic depression yet. it’s known that depression doesn’t have one single cause. the condition has a lot of different triggers. stressful life events like divorce, financial worries, or bereavement can trigger depression. severe depression can run in families, which suggests genes might play a role in depression. however, the reason some people develop psychosis as part of severe depression is not known.",Psychotic depression,
"s, which suggests genes might play a role in depression. however, the reason some people develop psychosis as part of severe depression is not known. many people who have psychotic depression have experienced a difficult time in childhood. this might have been a traumatic event. treatment for psychotic depression has 3 main parts: you may need intensive home treatment, with several visits a day from a healthcare professional or have to spend some time in hospital. electroconvulsive therapy (ect, or electric shock treatment) might be recommended if other treatments haven’t helped. although treatment for psychotic depression is usually effective, you’ll still need follow-up appointments. this is so your treatment team can continue to monitor your progress. often friends, relatives, or carers have to seek help for a person with psychotic depression.",Psychotic depression,
". often friends, relatives, or carers have to seek help for a person with psychotic depression. this is because people with psychosis often don’t know they’re acting and thinking strangely. if you’re worried someone might be experiencing psychosis you should contact their: if you think the person’s symptoms are putting them at risk, you can: visit the sane website or the mind website for more information, support and advice about psychotic depression. read about psychosis source: nhs 24 last updated: 17 june 2025",Psychotic depression,
"pubic lice, also known as crabs, are tiny insects that live on coarse human body hair, such as pubic hair around the penis or vagina. pubic lice are not linked to poor personal hygiene. it can take up to 3 weeks after coming into contact with pubic lice before you notice any symptoms. the most common symptom of pubic lice is itchy red spots. the itching is caused by an allergy to the lice saliva or poo. it can take 1 to 3 weeks for itching to develop after the first infestation, and it’ll usually be worse at night. public lice are very small (2mm long) and grey-brown in colour. they’re hard to spot, but sometimes you may be able to see them in your hair. they live mostly on pubic hair, but can also be found in hair on the chest, armpits, face and eyelashes. they do not affect hair on your head.",Pubic lice,
"hair. they live mostly on pubic hair, but can also be found in hair on the chest, armpits, face and eyelashes. they do not affect hair on your head. you may also notice the following symptoms: if you think you might have pubic lice, get checked for free by: there is no test for pubic lice. your doctor or nurse will check your hair for lice. they may check your pubic hair around your penis or vagina and any other areas that could be affected. to help spot any pubic lice, your doctor or nurse may use a comb and a magnifying lens. you can also buy treatment over the counter at your local pharmacy although they will not be able to diagnose the infestation. pubic lice are treated with medicated creams or shampoos that kill the lice. you’ll usually need to use treatment on your whole body and leave it on for a few hours before washing it off.",Pubic lice,
"creams or shampoos that kill the lice. you’ll usually need to use treatment on your whole body and leave it on for a few hours before washing it off. you’ll need to repeat this a week later to make sure all the lice have been killed. you may be asked to come back to your gp practice or sexual health clinic once you’ve finished treatment to check the treatment has worked. your partner(s) should also be treated, even if they do not have symptoms. some pubic lice can be resistant to treatment. resistance means that the lice will not be affected by a particular treatment. if your symptoms don’t settle, you may need to try more than one type of treatment. speak to your gp practice or local sexual health clinic if your first treatment hasn’t worked. treatment of lice in the eye area is usually different from elsewhere. certain creams and lotions are not safe for use near the eye area.",Pubic lice,
"e eye area] treatment of lice in the eye area is usually different from elsewhere. certain creams and lotions are not safe for use near the eye area. lice here can be removed with tweezers or vaseline can be used to suffocate the lice before removal. while you’re being treated for pubic lice, there are some things you can do to help stop the lice from spreading. pubic lice are spread through close body contact with someone who has them, most commonly sexual contact. the lice crawl from hair to hair but can’t fly or jump. they need human blood to survive, so generally only leave the body to move from one person to another. pubic lice don’t live on other animals such as cats or dogs. if you or your partner has pubic lice, you should avoid having sex (vaginal, anal or oral). you should also avoid close bodily contact. do this until you’ve both finished treatment, including any follow-up treatment.",Pubic lice,
"(vaginal, anal or oral). you should also avoid close bodily contact. do this until you’ve both finished treatment, including any follow-up treatment. pubic lice are easily spread, and condoms don’t protect against them. to reduce the risk of getting pubic lice, you should limit the number of people you have intimate or sexual contact with. if you have been diagnosed with pubic lice you should get tested for other stis including: source: scottish government last updated: 16 april 2025 british sign language (bsl) | 简体中文 | polski | română | slovenčina",Pubic lice,
"pulmonary hypertension is high pressure inside the pulmonary arteries, which are the vessels carrying blood from the right-hand side of the heart to the lungs. it is a serious medical condition as it results in damage to the right-hand side of the heart muscle, making the heart muscle less efficient at pumping blood and oxygen around the body. this leads to symptoms such as: if it is not treated, pulmonary hypertension can cause heart failure, which is when the heart muscle struggles to pump enough blood around the body. there are many different types of pulmonary hypertension and some are associated with underlying health conditions, particularly conditions affecting the heart or lungs. pulmonary hypertension may be more common in people with: generally, pulmonary hypertension can affect people of almost any age, although some types are more common in young women and some in people aged over 40.",Pulmonary hypertension,
"ally, pulmonary hypertension can affect people of almost any age, although some types are more common in young women and some in people aged over 40. one type of pulmonary hypertension, called pulmonary arterial hypertension (pah), is more common in women and affects two to four people in every million each year. pulmonary hypertension is a serious condition that usually gets progressively worse. there may be a delay in getting a diagnosis, as the symptoms can be quite general. symptoms such as breathlessness can significantly affect your quality of life, as you may be unable to continue with your regular activities. it’s important that you start treatment as soon as possible to improve your symptoms. if you already have an underlying condition, which is causing your pulmonary hypertension, this should be treated first. in some cases, this can prevent permanent damage to your pulmonary arteries.",Pulmonary hypertension,
"ch is causing your pulmonary hypertension, this should be treated first. in some cases, this can prevent permanent damage to your pulmonary arteries. in the 1980s, people lived for an average of less than three years after being diagnosed with pah. now new medicines mean that people may be able to survive much longer. the course of the disease will depend on how quickly your condition is diagnosed, how advanced your symptoms are, and whether you have an underlying health condition. source: chest heart & stroke scotland last updated: 21 april 2026",Pulmonary hypertension,
"a phobia is a common type of anxiety disorder. many people are afraid of things. fear only becomes a phobia when you begin to organise your life around avoiding your fear. if you have a phobia, you’ll have an overwhelming need to avoid all contact with the source of your anxiety. coming into contact with the thing you’re afraid of will cause you to feel anxiety and/or panic. sometimes just thinking about it can cause these feelings. phobias can be caused by many things, including: if the cause of your phobia is an object or animal that you don’t see regularly, it’s unlikely to affect your day-to-day life. but, if you encounter the cause of your phobia regularly, you may find it very difficult to lead a normal life. simple phobias are fears about specific objects, animals, situations or activities. some common examples include: while some people are able to manage their fears, others will need help and support to tackle the problem.",Phobias,
"activities. some common examples include: while some people are able to manage their fears, others will need help and support to tackle the problem. complex phobias can have a bigger impact than simple phobias. this is because they’re often associated with a deep-rooted fear or anxiety about a particular circumstance or situation. speaking to a gp about your anxiety may help to identify a complex phobia. two common examples of complex phobias are agoraphobia and social phobia. agoraphobia is a fear of being in situations where escape might be difficult, or where help wouldn’t be available if things go wrong. agoraphobia often involves a combination of several connected phobias. someone with agoraphobia may also fear being left alone (monophobia). they might also fear places where they feel trapped (claustrophobia).",Phobias,
"phobias. someone with agoraphobia may also fear being left alone (monophobia). they might also fear places where they feel trapped (claustrophobia). this means someone with agoraphobia may find it difficult to: some people feel very apprehensive and anxious if they have to leave their home to visit the shops. others may feel relatively comfortable travelling a short distance from their home. if you have social phobia, you may experience fear of: if you have a social phobia, the thought of being seen in public can make you feel very anxious and frightened. these situations can make you feel vulnerable. intentionally avoiding meeting people in social situations is a sign of social phobia. phobias are the most common type of anxiety disorder. in the uk, an estimated 10 million people have phobias. phobias can affect anyone, regardless of age, sex and social background.",Phobias,
"of anxiety disorder. in the uk, an estimated 10 million people have phobias. phobias can affect anyone, regardless of age, sex and social background. people with phobias usually need to avoid contact with the thing that causes fear. how far someone with a phobia will go to avoid contact varies. for example, someone with a fear of spiders (arachnophobia) may not want to touch a spider. others may not be able to even look at a picture of a spider. all phobias can limit your daily activities. they can cause severe anxiety and depression. panic attacks are common among people with phobias. they can be very frightening and distressing. the symptoms often occur suddenly and without warning. read more about panic attacks phobias usually develop during childhood, adolescence or early adulthood. they often begin after a frightening event or a stressful situation. but, it’s not always clear why some phobias occur.",Phobias,
"olescence or early adulthood. they often begin after a frightening event or a stressful situation. but, it’s not always clear why some phobias occur. if people in your family share your phobia, it’s likely that you all learnt it from another family member as children. most people with a phobia are usually fully aware that they have one. many people live with a phobia without having it formally diagnosed and by taking care to avoid the thing they’re afraid of. if your phobia is interfering with your day to day life, you may benefit from speaking to your gp. they may refer you to a specialist, like a psychologist, who can help. almost all phobias can be successfully treated and cured. treating simple phobias involves gradually becoming exposed to what causes your fear. this is known as desensitisation or self-exposure therapy. each phobia is different and no single programme will work for everyone.",Phobias,
"causes your fear. this is known as desensitisation or self-exposure therapy. each phobia is different and no single programme will work for everyone. you may decide to get help from a specialist, like a psychologist. you might use your own self-help strategy. our mental health self-help guides are based on cognitive behavioural therapy (cbt). they can be helpful for people with anxiety and other mental health issues. treatment for complex phobias often takes longer than for simple phobias. it might involve talking therapies, like counselling, psychotherapy and cognitive behavioural therapy (cbt). speak to your gp for further information about treating a complex phobia. medication is not usually used to treat phobias. source: nhs 24 last updated: 25 march 2026",Phobias,
"there are hundreds of different types of cancer. some are more common than others. some cancer types have different subtypes. for example, there are many different types of lung and breast cancers. different types of cancer are called common, less common and rare. in the uk, the most common cancers are types of: the common subtypes of these cancers make up over half of all cancers in the uk. for every 100 people diagnosed with cancer each year, around 53 people (53%) will have one of these most common types. some subtypes of these 4 cancers can be rare types of cancer. for every 100 people diagnosed with cancer each year in the uk, approximately 47 (47%) will have a less common or rare cancer. about 23 of those people will have a less common cancer type. many different types of cancers are included in the less common group, including: but again, there are subtypes of less common cancers which can be described as rare.",Rare cancers,
"pes of cancers are included in the less common group, including: but again, there are subtypes of less common cancers which can be described as rare. for every 100 people diagnosed with cancer in the uk each year, around 24 will have a rare cancer type. in the uk and europe, experts believe a cancer is rare if less than 6 in 100,000 people each year are diagnosed with it. there are many different types of cancer that are considered to be rare. only a small number of people are diagnosed with these cancer types every year. you may have heard of some of these before. they include: but there are many rare cancers that most people have not heard of. these can start anywhere in the body and include: macmillan cancer support have more information about some of these types of cancer in their a to z list. there are many reasons why a cancer type is rare. it could be for one of the following reasons.",Rare cancers,
their a to z list. there are many reasons why a cancer type is rare. it could be for one of the following reasons. source: macmillan cancer support last updated: 27 february 2026,Rare cancers,
"there are around 7000 known rare conditions, with new conditions being discovered every year. in scotland, around 400,000 people are affected by a rare condition. this means that about 1 in 17 people will be affected by a rare condition at some point in their lives. some rare conditions are more common but many only affect a small number of people. some extremely rare conditions may only affect a handful of people in the whole world. watch this video for more advice and information on rare conditions. a rare condition is one that affects less than 1 in 2000 people. most rare conditions are chronic. this means they are a long-term condition that often has to be managed throughout a person’s life. most symptoms of a rare condition start in childhood. these can often be managed with treatment. over time, individuals will also learn about managing their own health and wellbeing.",Rare conditions,
"start in childhood. these can often be managed with treatment. over time, individuals will also learn about managing their own health and wellbeing. this means many people with a rare condition will be able to live active and fulfilling lives. there are many different types of rare condition. most are genetic but some are acquired (non-genetic conditions). rare conditions can be diagnosed before birth, during childhood or later in life. it can be challenging to diagnose a rare condition. this means that many patients experience a long journey to get a diagnosis. dealing with this uncertainty can be frustrating and unsettling. sometimes a condition is so rare that it may not be possible to diagnose. if you think you may be affected by a rare condition, you should discuss this with your gp practice. they may refer you to specialist services and recommend genetic testing.",Rare conditions,
